Player_ID,Year Group,Race,Vote Percentage,WAR,Induction Hall Of Fame,Group 1 White Vote Percentage,Group 1 Non-White Vote Percentage,Group 2 White Vote Percentage,Group 2 Non-White Vote Percentage,Group 3 White Vote Percentage,Group 3 Non-White Vote Percentage
1,Group 3,White,97.20,85.2,1,97,,,,,
2,Group 3,Non-White,92.90,59.4,1,92,,,,,
3,Group 3,White,89.80,72.9,1,89,,,,,
4,Group 3,White,79.90,28,1,79,,,,,
5,Group 3,Non-White,70.40,68.4,0,70,,,,,
6,Group 3,White,63.50,83,0,63,,,,,
7,Group 3,White,57.30,139.6,0,57,,,,,
8,Group 3,Non-White,56.40,162.8,0,56,,,,,
9,Group 3,White,51.20,79.6,0,51,,,,,
10,Group 3,Non-White,37.00,45.6,0,37,,,,,
11,Group 3,White,34.10,72.7,0,34,,,,,
12,Group 3,Non-White,23.20,52.6,0,23,,,,,
13,Group 3,Non-White,22.00,69.4,0,22,,,,,
14,Group 3,White,14.50,55.4,0,14,,,,,
15,Group 3,White,11.10,27.7,0,11,,,,,
16,Group 3,Non-White,11.10,60.5,0,11,,,,,
17,Group 3,White,10.20,70.2,0,10,,,,,
18,Group 3,Non-White,7.80,58.6,0,7,,,,,
19,Group 3,Non-White,7.30,62.8,0,7,,,,,
20,Group 3,White,2.40,49.9,0,2,,,,,
21,Group 3,Non-White,2.40,51.6,0,2,,,,,
22,Group 3,White,1.90,56.4,0,1,,,,,
23,Group 3,Non-White,0.90,21.2,0,0,,,,,
24,Group 3,White,0.50,34.1,0,0,,,,,
25,Group 3,White,0.50,27.6,0,0,,,,,
26,Group 3,Non-White,0.20,28.3,0,0,,,,,
27,Group 3,Non-White,0.20,30.2,0,0,,,,,
28,Group 3,Non-White,0.00,44,0,0,,,,,
29,Group 3,White,0.00,7.9,0,0,,,,,
30,Group 3,White,0.00,29.8,0,0,,,,,
31,Group 3,White,0.00,20.4,0,0,,,,,
32,Group 3,Non-White,0.00,30.9,0,0,,,,,
33,Group 3,White,0.00,13,0,0,,,,,
34,Group 3,White,86.20,79.9,1,86,,,,,
35,Group 3,Non-White,86.00,69.4,1,86,,,,,
36,Group 3,Non-White,76.00,68.7,1,76,,,,,
37,Group 3,White,74.00,28,0,74,,,,,
38,Group 3,Non-White,71.70,59.4,0,71,,,,,
39,Group 3,Non-White,58.60,68.4,0,58,,,,,
40,Group 3,White,54.10,139.6,0,54,,,,,
41,Group 3,Non-White,53.80,162.8,0,53,,,,,
42,Group 3,White,51.80,83,0,51,,,,,
43,Group 3,White,45.00,79.6,0,45,,,,,
44,Group 3,Non-White,34.20,29,0,34,,,,,
45,Group 3,Non-White,23.80,69.4,0,23,,,,,
46,Group 3,White,21.90,72.7,0,21,,,,,
47,Group 3,Non-White,21.70,52.6,0,21,,,,,
48,Group 3,White,16.70,55.4,0,16,,,,,
49,Group 3,Non-White,13.30,60.5,0,13,,,,,
50,Group 3,White,10.20,27.7,0,10,,,,,
51,Group 3,Non-White,8.60,58.6,0,8,,,,,
52,Group 3,Non-White,3.80,42.8,0,3,,,,,
53,Group 3,Non-White,0.70,38.7,0,0,,,,,
54,Group 3,White,0.50,24.2,0,0,,,,,
55,Group 3,Non-White,0.50,32.3,0,0,,,,,
56,Group 3,White,0.20,34.3,0,0,,,,,
57,Group 3,Non-White,0.00,46.7,0,0,,,,,
58,Group 3,White,0.00,24.9,0,0,,,,,
59,Group 3,White,0.00,14.2,0,0,,,,,
60,Group 3,Non-White,0.00,21.4,0,0,,,,,
61,Group 3,Non-White,0.00,34.6,0,0,,,,,
62,Group 3,Non-White,0.00,15.9,0,0,,,,,
63,Group 3,Non-White,0.00,28.3,0,0,,,,,
64,Group 3,White,0.00,44.9,0,0,,,,,
65,Group 3,Non-White,0.00,15.1,0,0,,,,,
66,Group 3,Non-White,0.00,27.7,0,0,,,,,
67,Group 3,White,0.00,18.9,0,0,,,,,
68,Group 3,Non-White,99.30,83.8,1,99,,,,,
69,Group 3,White,83.00,59.6,1,83,,,,,
70,Group 3,White,71.60,79.9,0,71,,,,,
71,Group 3,Non-White,69.80,69.4,0,69,,,,,
72,Group 3,White,67.30,28,0,67,,,,,
73,Group 3,White,52.30,79.6,0,52,,,,,
74,Group 3,White,45.20,139.6,0,45,,,,,
75,Group 3,Non-White,44.30,162.8,0,44,,,,,
76,Group 3,Non-White,43.40,68.4,0,43,,,,,
77,Group 3,White,43.00,83,0,43,,,,,
78,Group 3,White,40.90,70.7,0,40,,,,,
79,Group 3,Non-White,34.10,29,0,34,,,,,
80,Group 3,Non-White,20.90,52.6,0,20,,,,,
81,Group 3,White,16.60,55.4,0,16,,,,,
82,Group 3,White,15.50,72.7,0,15,,,,,
83,Group 3,White,12.30,62.2,0,12,,,,,
84,Group 3,Non-White,11.60,60.5,0,11,,,,,
85,Group 3,White,10.50,27.7,0,10,,,,,
86,Group 3,Non-White,7.00,58.6,0,7,,,,,
87,Group 3,White,2.50,60.4,0,2,,,,,
88,Group 3,White,1.80,44.2,0,1,,,,,
89,Group 3,White,0.70,24.8,0,0,,,,,
90,Group 3,White,0.50,41.7,0,0,,,,,
91,Group 3,White,0.50,20.9,0,0,,,,,
92,Group 3,White,0.20,25.7,0,0,,,,,
93,Group 3,White,0.00,27.6,0,0,,,,,
94,Group 3,White,0.00,26.5,0,0,,,,,
95,Group 3,White,0.00,24.9,0,0,,,,,
96,Group 3,Non-White,0.00,29.1,0,0,,,,,
97,Group 3,White,0.00,38,0,0,,,,,
98,Group 3,White,0.00,28.3,0,0,,,,,
99,Group 3,White,0.00,16.5,0,0,,,,,
100,Group 3,White,97.30,101.1,1,97,,,,,
101,Group 3,Non-White,91.10,84,1,91,,,,,
102,Group 3,White,82.90,69.1,1,82,,,,,
103,Group 3,White,82.70,65.5,1,82,,,,,
104,Group 3,White,69.90,59.6,0,69,,,,,
105,Group 3,White,55.70,79.9,0,55,,,,,
106,Group 3,Non-White,55.00,69.4,0,55,,,,,
107,Group 3,White,39.20,79.6,0,39,,,,,
108,Group 3,White,37.50,139.6,0,37,,,,,
109,Group 3,Non-White,36.80,162.8,0,36,,,,,
110,Group 3,Non-White,30.20,29,0,30,,,,,
111,Group 3,Non-White,27.00,68.4,0,27,,,,,
112,Group 3,White,25.10,70.7,0,25,,,,,
113,Group 3,White,24.60,83,0,24,,,,,
114,Group 3,White,14.00,55.4,0,14,,,,,
115,Group 3,Non-White,12.90,52.6,0,12,,,,,
116,Group 3,White,11.80,72.7,0,11,,,,,
117,Group 3,Non-White,11.70,60.5,0,11,,,,,
118,Group 3,White,10.00,62.2,0,10,,,,,
119,Group 3,White,9.10,42.4,0,9,,,,,
120,Group 3,Non-White,6.60,58.6,0,6,,,,,
121,Group 3,Non-White,5.50,44.2,0,5,,,,,
122,Group 3,Non-White,3.80,44.4,0,3,,,,,
123,Group 3,White,0.70,17.1,0,0,,,,,
124,Group 3,White,0.40,13.5,0,0,,,,,
125,Group 3,Non-White,0.40,34.9,0,0,,,,,
126,Group 3,White,0.20,32.4,0,0,,,,,
127,Group 3,White,0.00,51.1,0,0,,,,,
128,Group 3,Non-White,0.00,13.3,0,0,,,,,
129,Group 3,Non-White,0.00,26,0,0,,,,,
130,Group 3,Non-White,0.00,12.4,0,0,,,,,
131,Group 3,Non-White,0.00,20.3,0,0,,,,,
132,Group 3,Non-White,0.00,18.2,0,0,,,,,
133,Group 3,White,0.00,29.6,0,0,,,,,
134,Group 3,White,97.20,106.7,1,97,,,,,
135,Group 3,White,91.90,80.8,1,91,,,,,
136,Group 3,Non-White,83.70,73.9,1,83,,,,,
137,Group 3,White,74.80,65.5,0,74,,,,,
138,Group 3,White,62.20,59.6,0,62,,,,,
139,Group 3,White,61.50,43.9,0,61,,,,,
140,Group 3,White,54.30,79.9,0,54,,,,,
141,Group 3,Non-White,46.10,69.4,0,46,,,,,
142,Group 3,White,35.40,139.6,0,35,,,,,
143,Group 3,Non-White,34.70,162.8,0,34,,,,,
144,Group 3,Non-White,29.90,29,0,29,,,,,
145,Group 3,White,29.20,79.6,0,29,,,,,
146,Group 3,Non-White,25.20,68.4,0,25,,,,,
147,Group 3,White,20.80,70.7,0,20,,,,,
148,Group 3,White,20.30,83,0,20,,,,,
149,Group 3,White,15.20,55.4,0,15,,,,,
150,Group 3,Non-White,11.70,52.6,0,11,,,,,
151,Group 3,White,11.00,62.2,0,11,,,,,
152,Group 3,White,10.20,72.7,0,10,,,,,
153,Group 3,White,8.20,42.4,0,8,,,,,
154,Group 3,Non-White,7.20,58.6,0,7,,,,,
155,Group 3,Non-White,4.40,71.9,0,4,,,,,
156,Group 3,Non-White,1.10,21,0,1,,,,,
157,Group 3,Non-White,1.10,39.9,0,1,,,,,
158,Group 3,Non-White,0.90,51.8,0,0,,,,,
159,Group 3,White,0.40,11.7,0,0,,,,,
160,Group 3,White,0.40,11,0,0,,,,,
161,Group 3,White,0.20,50.7,0,0,,,,,
162,Group 3,Non-White,0.20,17.4,0,0,,,,,
163,Group 3,Non-White,0.20,11.6,0,0,,,,,
164,Group 3,White,0.00,10.3,0,0,,,,,
165,Group 3,White,0.00,18,0,0,,,,,
166,Group 3,White,0.00,19.1,0,0,,,,,
167,Group 3,Non-White,0.00,17.9,0,0,,,,,
168,Group 3,White,0.00,16.5,0,0,,,,,
169,Group 3,White,0.00,33.8,0,0,,,,,
170,Group 3,White,68.20,65.5,0,68,,,,,
171,Group 3,White,67.70,43.9,0,67,,,,,
172,Group 3,White,59.60,79.9,0,59,,,,,
173,Group 3,White,57.80,59.6,0,57,,,,,
174,Group 3,Non-White,52.20,69.4,0,52,,,,,
175,Group 3,Non-White,47.80,29,0,47,,,,,
176,Group 3,White,38.80,79.6,0,38,,,,,
177,Group 3,White,37.60,139.6,0,37,,,,,
178,Group 3,Non-White,36.20,162.8,0,36,,,,,
179,Group 3,Non-White,35.90,68.4,0,35,,,,,
180,Group 3,White,33.60,70.7,0,33,,,,,
181,Group 3,White,21.60,72.7,0,21,,,,,
182,Group 3,Non-White,20.70,52.6,0,20,,,,,
183,Group 3,White,18.60,46.5,0,18,,,,,
184,Group 3,White,16.90,62.2,0,16,,,,,
185,Group 3,White,13.20,42.4,0,13,,,,,
186,Group 3,Non-White,12.50,58.6,0,12,,,,,
187,Group 3,Non-White,8.80,71.9,0,8,,,,,
188,Group 3,Non-White,3.30,49.6,0,3,,,,,
189,Group 3,Non-White,3.20,68.3,0,3,,,,,
190,Group 3,Non-White,2.80,13.7,0,2,,,,,
191,Group 3,Non-White,1.10,43.5,0,1,,,,,
192,Group 3,White,0.90,53.6,0,0,,,,,
193,Group 3,White,0.70,44.3,0,0,,,,,
194,Group 3,White,0.40,34.7,0,0,,,,,
195,Group 3,White,0.20,20.3,0,0,,,,,
196,Group 3,Non-White,0.00,39.8,0,0,,,,,
197,Group 3,White,0.00,34.5,0,0,,,,,
198,Group 3,Non-White,0.00,11.5,0,0,,,,,
199,Group 3,White,0.00,10.5,0,0,,,,,
200,Group 3,Non-White,0.00,19.6,0,0,,,,,
201,Group 3,White,0.00,19.5,0,0,,,,,
202,Group 3,White,0.00,27,0,0,,,,,
203,Group 3,Non-White,0.00,18.5,0,0,,,,,
204,Group 3,White,0.00,14.3,0,0,,,,,
205,Group 3,White,0.00,30.3,0,0,,,,,
206,Group 3,White,0.00,28.3,0,0,,,,,
207,Group 3,Non-White,86.40,70.4,1,86,,,,,
208,Group 3,White,66.70,43.9,0,66,,,,,
209,Group 3,White,56.00,79.9,0,56,,,,,
210,Group 3,Non-White,50.60,29,0,50,,,,,
211,Group 3,Non-White,48.70,69.4,0,48,,,,,
212,Group 3,White,36.80,70.7,0,36,,,,,
213,Group 3,Non-White,36.50,68.4,0,36,,,,,
214,Group 3,Non-White,23.90,52.6,0,23,,,,,
215,Group 3,White,22.90,72.7,0,22,,,,,
216,Group 3,White,19.50,62.2,0,19,,,,,
217,Group 3,White,17.80,42.4,0,17,,,,,
218,Group 3,White,14.50,46.5,0,14,,,,,
219,Group 3,Non-White,12.60,71.9,0,12,,,,,
220,Group 3,Non-White,9.60,49.6,0,9,,,,,
221,Group 3,Non-White,4.00,38.7,0,4,,,,,
222,Group 3,Non-White,1.00,19.4,0,1,,,,,
223,Group 3,White,0.90,40.6,0,0,,,,,
224,Group 3,White,0.70,23.9,0,0,,,,,
225,Group 3,White,0.30,45.4,0,0,,,,,
226,Group 3,White,0.20,18.8,0,0,,,,,
227,Group 3,Non-White,0.20,29.7,0,0,,,,,
228,Group 3,White,0.00,19.8,0,0,,,,,
229,Group 3,White,0.00,32.9,0,0,,,,,
230,Group 3,White,0.00,2.4,0,0,,,,,
231,Group 3,White,0.00,11.1,0,0,,,,,
232,Group 3,Non-White,0.00,16.8,0,0,,,,,
233,Group 3,White,0.00,15.9,0,0,,,,,
234,Group 3,Non-White,90.00,67.1,1,90,,,,,
235,Group 3,White,79.70,95,1,79,,,,,
236,Group 3,Non-White,62.10,70.4,0,62,,,,,
237,Group 3,White,53.50,43.9,0,53,,,,,
238,Group 3,Non-White,45.30,29,0,45,,,,,
239,Group 3,White,41.70,79.9,0,41,,,,,
240,Group 3,Non-White,37.50,69.4,0,37,,,,,
241,Group 3,Non-White,32.90,68.4,0,32,,,,,
242,Group 3,White,24.30,70.7,0,24,,,,,
243,Group 3,White,20.30,72.7,0,20,,,,,
244,Group 3,White,19.80,62.2,0,19,,,,,
245,Group 3,Non-White,17.90,52.6,0,17,,,,,
246,Group 3,Non-White,15.30,40.1,0,15,,,,,
247,Group 3,White,13.60,42.4,0,13,,,,,
248,Group 3,White,12.60,46.5,0,12,,,,,
249,Group 3,Non-White,11.00,71.9,0,11,,,,,
250,Group 3,Non-White,5.20,38.7,0,5,,,,,
251,Group 3,Non-White,4.80,38.7,0,4,,,,,
252,Group 3,Non-White,4.60,23.5,0,4,,,,,
253,Group 3,White,2.10,68,0,2,,,,,
254,Group 3,Non-White,1.00,29,0,1,,,,,
255,Group 3,White,0.70,58.2,0,0,,,,,
256,Group 3,White,0.70,40.1,0,0,,,,,
257,Group 3,White,0.70,29.6,0,0,,,,,
258,Group 3,White,0.30,34.4,0,0,,,,,
259,Group 3,White,0.20,22.8,0,0,,,,,
260,Group 3,Non-White,0.20,27.3,0,0,,,,,
261,Group 3,Non-White,0.00,29.5,0,0,,,,,
262,Group 3,Non-White,0.00,19.6,0,0,,,,,
263,Group 3,White,0.00,22.6,0,0,,,,,
264,Group 3,White,0.00,23.1,0,0,,,,,
265,Group 3,Non-White,0.00,1.7,0,0,,,,,
266,Group 3,White,0.00,16.4,0,0,,,,,
267,Group 3,Non-White,77.90,64.8,1,77,,,,,
268,Group 3,White,74.20,95,0,74,,,,,
269,Group 3,Non-White,73.70,67.1,0,73,,,,,
270,Group 3,White,52.30,43.9,0,52,,,,,
271,Group 3,Non-White,51.60,70.4,0,51,,,,,
272,Group 3,Non-White,47.30,29,0,47,,,,,
273,Group 3,Non-White,36.20,68.4,0,36,,,,,
274,Group 3,Non-White,30.40,69.4,0,30,,,,,
275,Group 3,White,23.70,62.2,0,23,,,,,
276,Group 3,White,22.40,70.7,0,22,,,,,
277,Group 3,Non-White,21.50,52.6,0,21,,,,,
278,Group 3,White,16.10,42.4,0,16,,,,,
279,Group 3,Non-White,15.20,40.1,0,15,,,,,
280,Group 3,White,11.70,46.5,0,11,,,,,
281,Group 3,Non-White,6.10,38.7,0,6,,,,,
282,Group 3,White,4.10,31.7,0,4,,,,,
283,Group 3,White,1.30,56.1,0,1,,,,,
284,Group 3,White,0.40,10.4,0,0,,,,,
285,Group 3,White,0.40,49.8,0,0,,,,,
286,Group 3,White,0.20,54.7,0,0,,,,,
287,Group 3,White,0.20,32.7,0,0,,,,,
288,Group 3,White,0.20,10.4,0,0,,,,,
289,Group 3,White,0.00,18.9,0,0,,,,,
290,Group 3,White,0.00,19.5,0,0,,,,,
291,Group 3,White,0.00,17.8,0,0,,,,,
292,Group 3,Non-White,0.00,38.2,0,0,,,,,
293,Group 3,Non-White,94.80,111.2,1,94,,,,,
294,Group 3,Non-White,76.40,47.7,1,76,,,,,
295,Group 3,Non-White,67.00,64.8,0,67,,,,,
296,Group 3,White,62.70,95,0,62,,,,,
297,Group 3,Non-White,44.50,29,0,44,,,,,
298,Group 3,White,44.00,43.9,0,44,,,,,
299,Group 3,White,31.70,62,0,31,,,,,
300,Group 3,Non-White,22.60,69.4,0,22,,,,,
301,Group 3,White,21.90,62.2,0,21,,,,,
302,Group 3,White,17.40,70.7,0,17,,,,,
303,Group 3,Non-White,15.00,40.1,0,15,,,,,
304,Group 3,White,11.90,42.4,0,11,,,,,
305,Group 3,White,11.50,46.5,0,11,,,,,
306,Group 3,Non-White,5.90,38.7,0,5,,,,,
307,Group 3,White,4.10,46.4,0,4,,,,,
308,Group 3,White,3.90,62.4,0,3,,,,,
309,Group 3,White,1.30,46.6,0,1,,,,,
310,Group 3,Non-White,1.10,27.2,0,1,,,,,
311,Group 3,White,0.40,37.2,0,0,,,,,
312,Group 3,Non-White,0.20,23.2,0,0,,,,,
313,Group 3,Non-White,0.00,30.8,0,0,,,,,
314,Group 3,White,0.00,34.1,0,0,,,,,
315,Group 3,White,0.00,17,0,0,,,,,
316,Group 3,White,85.80,41.4,1,85,,,,,
317,Group 3,Non-White,72.20,47.7,0,72,,,,,
318,Group 3,Non-White,65.90,64.8,0,65,,,,,
319,Group 3,White,61.90,95,0,61,,,,,
320,Group 3,Non-White,43.30,29,0,43,,,,,
321,Group 3,White,42.90,43.9,0,42,,,,,
322,Group 3,White,29.10,62,0,29,,,,,
323,Group 3,Non-White,24.30,69.4,0,24,,,,,
324,Group 3,White,23.60,62.2,0,23,,,,,
325,Group 3,White,18.20,70.7,0,18,,,,,
326,Group 3,White,16.20,40.1,0,16,,,,,
327,Group 3,White,15.80,42.4,0,15,,,,,
328,Group 3,Non-White,15.10,40.1,0,15,,,,,
329,Group 3,White,13.80,46.5,0,13,,,,,
330,Group 3,Non-White,5.20,38.7,0,5,,,,,
331,Group 3,White,0.40,15,0,0,,,,,
332,Group 3,White,0.40,34.4,0,0,,,,,
333,Group 3,White,0.40,11.4,0,0,,,,,
334,Group 3,White,0.20,58.1,0,0,,,,,
335,Group 3,White,0.20,40.6,0,0,,,,,
336,Group 3,White,0.20,23,0,0,,,,,
337,Group 3,White,0.20,44.8,0,0,,,,,
338,Group 3,Non-White,0.20,11.5,0,0,,,,,
339,Group 3,Non-White,0.00,36.6,0,0,,,,,
340,Group 3,White,0.00,35,0,0,,,,,
341,Group 3,White,98.50,95.9,1,98,,,,,
342,Group 3,Non-White,97.60,69.2,1,97,,,,,
343,Group 3,White,71.20,41.4,0,71,,,,,
344,Group 3,Non-White,63.50,47.7,0,63,,,,,
345,Group 3,Non-White,56.70,64.8,0,56,,,,,
346,Group 3,White,47.70,95,0,47,,,,,
347,Group 3,Non-White,39.80,29,0,39,,,,,
348,Group 3,White,37.10,43.9,0,37,,,,,
349,Group 3,White,23.50,62.2,0,23,,,,,
350,Group 3,White,22.90,62,0,22,,,,,
351,Group 3,White,21.10,38.1,0,21,,,,,
352,Group 3,Non-White,13.60,40.1,0,13,,,,,
353,Group 3,White,13.40,70.7,0,13,,,,,
354,Group 3,Non-White,11.40,40.1,0,11,,,,,
355,Group 3,White,9.90,42.4,0,9,,,,,
356,Group 3,White,9.20,46.5,0,9,,,,,
357,Group 3,Non-White,5.30,38.7,0,5,,,,,
358,Group 3,White,4.40,56.3,0,4,,,,,
359,Group 3,Non-White,3.50,40.1,0,3,,,,,
360,Group 3,White,2.20,38.9,0,2,,,,,
361,Group 3,White,1.30,59,0,1,,,,,
362,Group 3,Non-White,1.10,42.5,0,1,,,,,
363,Group 3,Non-White,0.70,45.3,0,0,,,,,
364,Group 3,Non-White,0.60,36.1,0,0,,,,,
365,Group 3,White,0.60,5.7,0,0,,,,,
366,Group 3,White,0.40,33.5,0,0,,,,,
367,Group 3,Non-White,0.40,30.3,0,0,,,,,
368,Group 3,White,0.20,23,0,0,,,,,
369,Group 3,Non-White,0.00,47.3,0,0,,,,,
370,Group 3,White,0.00,14.8,0,0,,,,,
371,Group 3,White,0.00,15.7,0,0,,,,,
372,Group 3,White,0.00,35.8,0,0,,,,,
373,Group 3,White,76.90,24.2,1,76,,,,,
374,Group 3,Non-White,64.80,47.7,0,64,,,,,
375,Group 3,White,64.60,41.4,0,64,,,,,
376,Group 3,Non-White,61.00,64.8,0,61,,,,,
377,Group 3,White,53.30,95,0,53,,,,,
378,Group 3,Non-White,45.00,29,0,45,,,,,
379,Group 3,White,41.20,43.9,0,41,,,,,
380,Group 3,White,29.60,62,0,29,,,,,
381,Group 3,White,26.00,38.1,0,26,,,,,
382,Group 3,White,17.70,70.7,0,17,,,,,
383,Group 3,Non-White,14.60,40.1,0,14,,,,,
384,Group 3,Non-White,12.50,40.1,0,12,,,,,
385,Group 3,White,12.30,42.4,0,12,,,,,
386,Group 3,White,11.20,56.3,0,11,,,,,
387,Group 3,White,10.80,46.5,0,10,,,,,
388,Group 3,Non-White,7.70,40.1,0,7,,,,,
389,Group 3,White,4.40,56.5,0,4,,,,,
390,Group 3,Non-White,3.30,53,0,3,,,,,
391,Group 3,White,2.30,34.2,0,2,,,,,
392,Group 3,Non-White,1.00,20.9,0,1,,,,,
393,Group 3,White,1.00,13.4,0,1,,,,,
394,Group 3,White,0.80,19.3,0,0,,,,,
395,Group 3,White,0.80,42.1,0,0,,,,,
396,Group 3,Non-White,0.60,21.9,0,0,,,,,
397,Group 3,White,0.40,21.5,0,0,,,,,
398,Group 3,White,0.40,19.6,0,0,,,,,
399,Group 3,White,0.20,16.5,0,0,,,,,
400,Group 3,Non-White,0.00,28.6,0,0,,,,,
401,Group 3,White,0.00,11.2,0,0,,,,,
402,Group 3,White,91.90,91.4,1,91,,,,,
403,Group 3,White,76.20,68,1,76,,,,,
404,Group 3,White,66.70,24.2,0,66,,,,,
405,Group 3,Non-White,59.50,47.7,0,59,,,,,
406,Group 3,White,55.20,41.4,0,55,,,,,
407,Group 3,Non-White,52.30,64.8,0,52,,,,,
408,Group 3,White,40.90,95,0,40,,,,,
409,Group 3,Non-White,38.80,29,0,38,,,,,
410,Group 3,White,33.30,43.9,0,33,,,,,
411,Group 3,White,23.80,62,0,23,,,,,
412,Group 3,White,20.50,38.1,0,20,,,,,
413,Group 3,White,16.90,70.7,0,16,,,,,
414,Group 3,Non-White,12.60,40.1,0,12,,,,,
415,Group 3,White,11.40,42.4,0,11,,,,,
416,Group 3,Non-White,10.70,40.1,0,10,,,,,
417,Group 3,White,10.50,46.5,0,10,,,,,
418,Group 3,White,5.00,34.2,0,5,,,,,
419,Group 3,White,2.50,19.7,0,2,,,,,
